ref_no,time,vendor,bill_type,pickup_type,payment_method,sale,payment,tip,change
3009605,16/1/2023 19:19,2,2,2,2,195.0,500.0,0.0,305.0
3009606,16/1/2023 19:36,2,2,2,1,165.0,165.0,0.0,0.0
3009607,16/1/2023 20:19,2,1,1,1,314.0,314.0,0.0,0.0
3009608,16/1/2023 20:48,2,2,3,3,260.0,260.0,0.0,0.0
3009609,16/1/2023 21:00,2,1,1,1,407.0,407.0,0.0,0.0
3009610,16/1/2023 21:20,2,1,1,1,258.0,258.0,0.0,0.0
3009611,16/1/2023 21:24,2,1,1,1,324.0,324.0,0.0,0.0
3009612,17/1/2023 11:28,2,2,3,3,204.0,204.0,0.0,0.0
3009613,17/1/2023 12:06,2,1,1,1,159.0,159.0,0.0,0.0
3009614,17/1/2023 12:22,2,1,1,1,458.0,458.0,0.0,0.0
3009615,17/1/2023 12:27,2,2,4,3,350.0,350.0,0.0,0.0
3009616,17/1/2023 12:37,2,1,1,1,459.0,459.0,0.0,0.0
3009617,17/1/2023 12:42,2,1,1,1,530.0,530.0,0.0,0.0
3009618,17/1/2023 12:44,2,1,1,1,513.0,513.0,0.0,0.0
3009619,17/1/2023 12:45,2,1,1,1,179.0,179.0,0.0,0.0
3009620,17/1/2023 12:47,2,2,3,3,100.0,100.0,0.0,0.0
3009621,17/1/2023 12:47,2,2,3,3,229.0,229.0,0.0,0.0
3009622,17/1/2023 12:49,2,1,1,1,443.0,443.0,0.0,0.0
3009623,17/1/2023 12:54,2,1,1,1,300.0,300.0,0.0,0.0
3009624,17/1/2023 13:02,2,2,2,1,75.0,75.0,0.0,0.0
3009625,17/1/2023 13:04,2,1,1,2,337.0,500.0,0.0,163.0
3009626,17/1/2023 13:27,2,1,1,1,443.0,443.0,0.0,0.0
3009627,17/1/2023 13:30,2,1,1,1,413.0,413.0,0.0,0.0
3009628,17/1/2023 13:50,2,1,1,1,85.0,85.0,0.0,0.0
3009629,17/1/2023 13:56,2,2,2,1,85.0,85.0,0.0,0.0
3009630,17/1/2023 13:59,2,2,3,3,275.0,275.0,0.0,0.0
3009631,17/1/2023 16:08,2,2,4,3,304.0,304.0,0.0,0.0
3009632,17/1/2023 16:42,2,2,7,3,175.0,175.0,0.0,0.0
3009633,17/1/2023 16:46,2,2,3,3,100.0,100.0,0.0,0.0
3009634,17/1/2023 17:00,2,2,2,1,75.0,75.0,0.0,0.0
3009635,17/1/2023 17:40,2,2,3,3,189.0,189.0,0.0,0.0
3009636,17/1/2023 17:45,2,2,3,3,340.0,340.0,0.0,0.0
3009637,17/1/2023 18:05,2,2,2,1,395.0,395.0,0.0,0.0
3009638,17/1/2023 18:41,2,2,2,1,225.0,225.0,0.0,0.0
3009639,17/1/2023 18:42,2,1,1,2,287.0,500.0,0.0,213.0
3009640,17/1/2023 19:12,2,2,2,1,140.0,140.0,0.0,0.0
3009641,17/1/2023 19:23,2,1,1,1,75.0,75.0,0.0,0.0
3009642,17/1/2023 19:33,2,1,1,1,127.0,127.0,0.0,0.0
3009643,17/1/2023 19:37,2,1,1,1,378.0,378.0,0.0,0.0
3009644,17/1/2023 20:49,2,1,1,1,404.0,404.0,0.0,0.0
3009645,18/1/2023 11:24,2,1,1,2,174.0,204.0,0.0,30.0
3009646,18/1/2023 11:38,2,1,1,1,427.0,427.0,0.0,0.0
3009647,18/1/2023 11:58,2,2,3,3,90.0,90.0,0.0,0.0
3009648,18/1/2023 11:58,2,2,3,3,189.0,189.0,0.0,0.0
3009649,18/1/2023 11:58,2,2,4,3,289.0,289.0,0.0,0.0
3009650,18/1/2023 12:21,2,2,4,3,394.0,394.0,0.0,0.0
3009651,18/1/2023 12:39,2,1,1,1,500.0,500.0,0.0,0.0
3009652,18/1/2023 12:46,2,1,1,1,625.0,625.0,0.0,0.0
3009653,18/1/2023 12:58,2,1,1,2,400.0,500.0,0.0,100.0
3009655,18/1/2023 13:12,2,1,1,2,438.0,438.0,0.0,0.0
3009656,18/1/2023 13:14,2,2,7,3,530.0,530.0,0.0,0.0
3009657,18/1/2023 13:16,2,1,1,1,712.0,712.0,0.0,0.0
3009658,18/1/2023 14:45,2,1,1,1,87.0,87.0,0.0,0.0
3009659,18/1/2023 15:15,2,1,1,1,75.0,75.0,0.0,0.0
3009660,18/1/2023 16:14,2,2,2,1,150.0,150.0,0.0,0.0
3009661,18/1/2023 16:42,2,2,3,3,165.0,165.0,0.0,0.0
3009662,18/1/2023 16:42,2,1,1,1,246.0,246.0,0.0,0.0
3009663,18/1/2023 17:08,2,2,3,3,234.0,234.0,0.0,0.0
3009665,18/1/2023 17:53,2,2,4,3,190.0,190.0,0.0,0.0
3009666,18/1/2023 17:53,2,2,2,1,319.0,319.0,0.0,0.0
3009667,18/1/2023 17:56,2,2,3,3,189.0,189.0,0.0,0.0
3009668,18/1/2023 18:17,2,1,1,2,259.0,260.0,0.0,1.0
3009669,18/1/2023 18:26,2,2,6,3,210.0,210.0,0.0,0.0
3009670,18/1/2023 18:27,2,2,3,3,204.0,204.0,0.0,0.0
3009671,18/1/2023 18:27,2,2,6,3,210.0,210.0,0.0,0.0
3009672,18/1/2023 18:28,2,2,6,3,210.0,210.0,0.0,0.0
3009673,18/1/2023 18:28,2,1,1,2,258.0,500.0,0.0,242.0
3009675,18/1/2023 19:37,2,1,1,2,155.0,200.0,0.0,45.0
3009676,18/1/2023 20:04,2,2,3,3,175.0,175.0,0.0,0.0
3009677,18/1/2023 20:13,2,2,7,3,105.0,105.0,0.0,0.0
3009678,18/1/2023 20:32,2,2,3,3,165.0,165.0,0.0,0.0
3009679,18/1/2023 20:46,2,1,1,1,413.0,413.0,0.0,0.0
3009680,18/1/2023 20:58,2,1,1,1,559.0,559.0,0.0,0.0
3009681,18/1/2023 20:58,2,1,1,1,20.0,20.0,0.0,0.0
3009682,19/1/2023 10:56,2,2,4,3,100.0,100.0,0.0,0.0
3009683,19/1/2023 11:37,2,1,1,1,323.0,323.0,0.0,0.0
3009684,19/1/2023 11:39,2,1,1,1,343.0,343.0,0.0,0.0
3009685,19/1/2023 12:04,2,2,3,3,175.0,175.0,0.0,0.0
3009686,19/1/2023 12:08,2,2,3,3,115.0,115.0,0.0,0.0
3009687,19/1/2023 12:10,2,2,4,3,205.0,205.0,0.0,0.0
3009688,19/1/2023 12:15,2,1,1,2,316.0,500.0,0.0,184.0
3009689,19/1/2023 12:21,2,2,2,1,255.0,255.0,0.0,0.0
3009690,19/1/2023 12:42,2,1,1,1,479.0,479.0,0.0,0.0
3009691,19/1/2023 12:43,2,2,2,2,35.0,40.0,0.0,5.0
3009692,19/1/2023 12:58,2,1,1,1,671.0,671.0,0.0,0.0
3009693,19/1/2023 12:59,2,1,1,1,404.0,404.0,0.0,0.0
3009694,19/1/2023 13:02,2,1,1,1,647.0,647.0,0.0,0.0
3009695,19/1/2023 13:02,2,1,1,1,400.0,400.0,0.0,0.0
3009696,19/1/2023 13:11,2,2,3,3,90.0,90.0,0.0,0.0
3009697,19/1/2023 13:24,2,1,1,1,258.0,258.0,0.0,0.0
3009698,19/1/2023 13:29,2,1,1,1,565.0,565.0,0.0,0.0
3009699,19/1/2023 13:31,2,1,1,1,313.0,313.0,0.0,0.0
3009700,19/1/2023 13:41,2,1,1,1,417.0,417.0,0.0,0.0
3009701,19/1/2023 14:05,2,1,1,1,95.0,95.0,0.0,0.0
3009702,19/1/2023 14:20,2,1,1,1,633.0,633.0,0.0,0.0
3009703,19/1/2023 14:44,2,2,3,3,100.0,100.0,0.0,0.0
3009704,19/1/2023 16:57,2,2,2,1,150.0,150.0,0.0,0.0
3009705,19/1/2023 17:12,2,2,4,3,279.0,279.0,0.0,0.0
3009706,19/1/2023 17:48,2,2,6,3,450.0,450.0,0.0,0.0
3009707,19/1/2023 17:51,2,2,7,3,255.0,255.0,0.0,0.0
3009708,19/1/2023 18:06,2,1,1,1,172.0,172.0,0.0,0.0
3009709,19/1/2023 18:25,2,2,7,3,204.0,204.0,0.0,0.0
3009710,19/1/2023 18:43,2,2,2,1,85.0,85.0,0.0,0.0
3009711,19/1/2023 18:44,2,2,4,3,160.0,160.0,0.0,0.0
3009712,19/1/2023 18:45,2,2,2,1,180.0,180.0,0.0,0.0
3009713,19/1/2023 18:46,2,2,2,2,159.0,1000.0,0.0,841.0
3009714,19/1/2023 18:58,2,2,2,2,65.0,65.0,0.0,0.0
3009715,19/1/2023 19:09,2,2,6,3,200.0,200.0,0.0,0.0
3009716,19/1/2023 19:17,2,2,7,3,833.0,833.0,0.0,0.0
3009717,19/1/2023 19:17,2,2,7,3,285.0,285.0,0.0,0.0
3009718,19/1/2023 19:29,2,2,4,3,175.0,175.0,0.0,0.0
3009719,19/1/2023 19:37,2,2,2,1,150.0,150.0,0.0,0.0
3009720,19/1/2023 19:39,2,2,3,3,180.0,180.0,0.0,0.0
3009721,19/1/2023 19:48,2,1,1,1,256.0,256.0,0.0,0.0
3009722,19/1/2023 20:01,2,1,1,2,560.0,1000.0,0.0,440.0
3009723,20/1/2023 11:50,2,2,2,1,180.0,180.0,0.0,0.0
3009724,20/1/2023 11:55,2,2,2,1,65.0,65.0,0.0,0.0
3009725,20/1/2023 12:21,2,2,3,3,175.0,175.0,0.0,0.0
3009726,20/1/2023 12:22,2,1,1,1,321.0,321.0,0.0,0.0
3009727,20/1/2023 12:27,2,2,3,3,393.0,393.0,0.0,0.0
3009728,20/1/2023 12:30,2,2,4,3,260.0,260.0,0.0,0.0
3009729,20/1/2023 12:36,2,1,1,2,475.0,500.0,0.0,25.0
3009730,20/1/2023 12:40,2,1,1,1,467.0,467.0,0.0,0.0
3009731,20/1/2023 12:44,2,1,1,1,827.0,827.0,0.0,0.0
3009732,20/1/2023 12:48,2,1,1,1,353.0,353.0,0.0,0.0
3009733,20/1/2023 12:49,2,1,1,1,472.0,472.0,0.0,0.0
3009734,20/1/2023 12:52,2,1,1,1,383.0,383.0,0.0,0.0
3009735,20/1/2023 13:25,2,2,2,3,100.0,100.0,0.0,0.0
3009736,20/1/2023 13:28,2,2,4,3,244.0,244.0,0.0,0.0
3009737,20/1/2023 13:31,2,2,7,3,85.0,85.0,0.0,0.0
3009738,20/1/2023 16:01,2,2,2,1,105.0,105.0,0.0,0.0
3009739,20/1/2023 16:02,2,1,1,1,249.0,249.0,0.0,0.0
3009740,20/1/2023 16:19,2,2,2,1,95.0,95.0,0.0,0.0
3009741,20/1/2023 16:35,2,2,2,1,75.0,75.0,0.0,0.0
3009742,20/1/2023 16:59,2,1,1,1,285.0,285.0,0.0,0.0
3009743,20/1/2023 17:42,2,2,2,1,75.0,75.0,0.0,0.0
3009744,20/1/2023 17:53,2,1,1,1,159.0,159.0,0.0,0.0
3009745,20/1/2023 17:53,2,1,1,1,438.0,438.0,0.0,0.0
3009746,20/1/2023 18:03,2,2,3,3,100.0,100.0,0.0,0.0
3009747,20/1/2023 18:08,2,1,1,1,87.0,87.0,0.0,0.0
3009748,20/1/2023 18:08,2,1,1,1,105.0,105.0,0.0,0.0
3009749,20/1/2023 18:08,2,1,1,1,162.0,162.0,0.0,0.0
3009750,20/1/2023 18:24,2,2,2,1,130.0,130.0,0.0,0.0
3009751,20/1/2023 18:24,2,2,2,1,140.0,140.0,0.0,0.0
3009752,20/1/2023 18:34,2,1,1,1,176.0,176.0,0.0,0.0
3009753,20/1/2023 18:52,2,1,1,1,471.0,471.0,0.0,0.0
3009754,20/1/2023 18:58,2,1,1,1,420.0,420.0,0.0,0.0
3009755,20/1/2023 19:10,2,1,1,1,368.0,368.0,0.0,0.0
3009756,20/1/2023 19:20,2,2,2,1,95.0,95.0,0.0,0.0
3009757,20/1/2023 19:21,2,1,1,1,428.0,428.0,0.0,0.0
3009758,20/1/2023 19:24,2,2,2,1,160.0,160.0,0.0,0.0
3009759,20/1/2023 19:24,2,2,2,1,75.0,75.0,0.0,0.0
3009760,20/1/2023 19:26,2,1,1,1,85.0,85.0,0.0,0.0
3009761,20/1/2023 19:42,2,2,3,3,364.0,364.0,0.0,0.0
3009762,20/1/2023 19:49,2,2,3,3,319.0,319.0,0.0,0.0
3009763,20/1/2023 19:51,2,2,2,2,30.0,40.0,0.0,10.0
3009764,20/1/2023 19:52,2,2,2,2,20.0,40.0,0.0,20.0
3009765,20/1/2023 20:00,2,2,2,1,65.0,65.0,0.0,0.0
3009766,20/1/2023 20:08,2,2,4,3,275.0,275.0,0.0,0.0
3009767,20/1/2023 20:14,2,2,2,1,65.0,65.0,0.0,0.0
3009768,21/1/2023 10:25,2,2,2,2,329.0,329.0,0.0,0.0
3009769,21/1/2023 10:27,2,2,2,2,20.0,20.0,0.0,0.0
3009772,21/1/2023 11:19,2,2,2,2,219.0,219.0,0.0,0.0
3009773,21/1/2023 11:33,2,2,4,2,160.0,160.0,0.0,0.0
3009774,21/1/2023 11:39,2,2,2,1,75.0,75.0,0.0,0.0
3009776,21/1/2023 11:42,2,2,2,1,75.0,75.0,0.0,0.0
3009777,21/1/2023 12:08,2,1,1,1,85.0,85.0,0.0,0.0
3009778,21/1/2023 12:40,2,2,4,2,195.0,195.0,0.0,0.0
3009779,21/1/2023 13:22,2,1,1,1,85.0,85.0,0.0,0.0
3009780,21/1/2023 13:53,2,1,1,1,135.0,135.0,0.0,0.0
3009781,21/1/2023 14:00,2,2,4,2,190.0,190.0,0.0,0.0
3009783,21/1/2023 15:21,2,2,2,1,304.0,304.0,0.0,0.0
3009784,21/1/2023 15:38,2,2,2,2,279.0,279.0,0.0,0.0
3009785,21/1/2023 17:00,2,1,1,2,363.0,500.0,0.0,137.0
3009786,21/1/2023 17:05,2,2,4,3,285.0,285.0,0.0,0.0
3009787,21/1/2023 17:08,2,1,1,1,292.0,292.0,0.0,0.0
3009788,21/1/2023 17:42,2,2,4,3,189.0,189.0,0.0,0.0
3009789,21/1/2023 17:52,2,2,4,3,200.0,200.0,0.0,0.0
3009790,21/1/2023 18:04,2,2,4,3,189.0,189.0,0.0,0.0
3009791,21/1/2023 18:15,2,2,3,3,119.0,119.0,0.0,0.0
3009792,21/1/2023 18:19,2,1,1,2,425.0,1025.0,0.0,600.0
3009793,21/1/2023 18:41,2,1,1,1,169.0,169.0,0.0,0.0
3009794,21/1/2023 18:42,2,1,1,1,164.0,164.0,0.0,0.0
3009795,21/1/2023 18:58,2,2,3,3,85.0,85.0,0.0,0.0
3009796,21/1/2023 19:36,2,1,1,1,140.0,140.0,0.0,0.0
3009797,21/1/2023 20:19,2,2,2,3,75.0,75.0,0.0,0.0
3009798,23/1/2023 10:41,2,1,1,2,97.0,97.0,0.0,0.0
3009799,23/1/2023 11:46,2,2,2,2,65.0,65.0,0.0,0.0
3009800,23/1/2023 12:02,2,2,4,3,200.0,200.0,0.0,0.0
3009801,23/1/2023 12:10,2,2,3,3,100.0,100.0,0.0,0.0
3009802,23/1/2023 12:11,2,2,4,3,279.0,279.0,0.0,0.0
3009803,23/1/2023 12:34,2,2,4,3,175.0,175.0,0.0,0.0
3009804,23/1/2023 12:39,2,1,1,1,670.0,670.0,0.0,0.0
3009805,23/1/2023 12:46,2,1,1,2,170.0,200.0,0.0,30.0
3009806,23/1/2023 12:49,2,1,1,1,268.0,268.0,0.0,0.0
3009807,23/1/2023 13:10,2,2,2,3,124.0,124.0,0.0,0.0
3009808,23/1/2023 13:30,2,1,1,1,847.0,847.0,0.0,0.0
3009809,23/1/2023 17:12,2,2,3,3,355.0,355.0,0.0,0.0
3009810,23/1/2023 17:12,2,2,7,3,279.0,279.0,0.0,0.0
3009811,23/1/2023 17:12,2,2,3,3,175.0,175.0,0.0,0.0
3009812,23/1/2023 17:12,2,2,7,3,484.0,484.0,0.0,0.0
3009813,23/1/2023 17:12,2,2,3,3,175.0,175.0,0.0,0.0
3009814,23/1/2023 17:13,2,2,2,3,304.0,304.0,0.0,0.0
3009815,23/1/2023 17:18,2,2,2,3,320.0,320.0,0.0,0.0
3009816,23/1/2023 17:18,2,2,4,3,90.0,90.0,0.0,0.0
3009817,23/1/2023 17:36,2,1,1,1,215.0,215.0,0.0,0.0
3009818,23/1/2023 17:50,2,2,2,1,204.0,204.0,0.0,0.0
3009819,23/1/2023 18:01,2,2,2,1,240.0,240.0,0.0,0.0
3009820,23/1/2023 18:17,2,2,2,1,159.0,159.0,0.0,0.0
3009822,23/1/2023 18:23,2,2,2,2,20.0,20.0,0.0,0.0
3009823,23/1/2023 18:43,2,2,4,3,270.0,270.0,0.0,0.0
3009824,23/1/2023 18:51,2,2,4,3,189.0,189.0,0.0,0.0
3009825,23/1/2023 19:15,2,1,1,1,80.0,80.0,0.0,0.0
3009826,23/1/2023 20:24,2,1,1,2,408.0,408.0,0.0,0.0
3009827,23/1/2023 20:34,2,1,1,2,444.0,444.0,0.0,0.0
3009828,23/1/2023 20:46,2,1,1,1,323.0,323.0,0.0,0.0
3009829,24/1/2023 10:59,2,2,3,3,285.0,285.0,0.0,0.0
3009830,24/1/2023 11:10,2,2,3,3,434.0,434.0,0.0,0.0
3009831,24/1/2023 11:24,2,1,1,2,309.0,309.0,0.0,0.0
3009832,24/1/2023 12:23,2,1,1,1,214.0,214.0,0.0,0.0
3009833,24/1/2023 12:26,2,1,1,1,85.0,85.0,0.0,0.0
3009834,24/1/2023 12:33,2,2,3,3,105.0,105.0,0.0,0.0
3009835,24/1/2023 12:39,2,2,4,3,100.0,100.0,0.0,0.0
3009836,24/1/2023 12:46,2,1,1,1,393.0,393.0,0.0,0.0
3009837,24/1/2023 12:52,2,1,1,2,492.0,492.0,0.0,0.0
3009838,24/1/2023 12:56,2,1,1,2,433.0,433.0,0.0,0.0
3009839,24/1/2023 13:44,2,1,1,2,633.0,633.0,0.0,0.0
3009840,24/1/2023 13:48,2,2,3,3,115.0,115.0,0.0,0.0
3009841,24/1/2023 14:16,2,1,1,2,150.0,150.0,0.0,0.0
3009842,24/1/2023 14:29,2,2,3,3,125.0,125.0,0.0,0.0
3009843,24/1/2023 14:51,2,2,2,1,75.0,75.0,0.0,0.0
3009844,24/1/2023 15:11,2,1,1,1,260.0,260.0,0.0,0.0
3009845,24/1/2023 17:13,2,2,2,2,125.0,125.0,0.0,0.0
3009847,24/1/2023 18:17,2,2,2,2,75.0,75.0,0.0,0.0
3009848,24/1/2023 18:19,2,2,4,3,160.0,160.0,0.0,0.0
3009849,24/1/2023 18:41,2,2,3,3,389.0,389.0,0.0,0.0
3009850,24/1/2023 18:50,2,2,3,3,175.0,175.0,0.0,0.0
3009851,24/1/2023 20:25,2,2,4,3,100.0,100.0,0.0,0.0
3009853,24/1/2023 20:32,2,2,2,3,225.0,225.0,0.0,0.0
3009854,25/1/2023 11:19,2,2,3,3,190.0,190.0,0.0,0.0
3009855,25/1/2023 11:19,2,2,3,3,100.0,100.0,0.0,0.0
3009856,25/1/2023 11:38,2,1,1,2,322.0,322.0,0.0,0.0
3009857,25/1/2023 11:39,2,2,3,3,200.0,200.0,0.0,0.0
3009858,25/1/2023 11:43,2,2,2,2,110.0,110.0,0.0,0.0
3009859,25/1/2023 12:41,2,1,1,2,457.0,1000.0,0.0,543.0
3009860,25/1/2023 12:47,2,1,1,1,607.0,607.0,0.0,0.0
3009861,25/1/2023 12:53,2,1,1,1,254.0,254.0,0.0,0.0
3009862,25/1/2023 12:54,2,1,1,2,160.0,160.0,0.0,0.0
3009863,25/1/2023 13:02,2,2,2,2,100.0,100.0,0.0,0.0
3009864,25/1/2023 13:08,2,1,1,2,1207.0,2000.0,0.0,793.0
3009865,25/1/2023 14:25,2,1,1,2,229.0,300.0,0.0,71.0
3009866,25/1/2023 14:28,2,2,2,1,75.0,75.0,0.0,0.0
3009867,25/1/2023 14:55,2,2,2,1,240.0,240.0,0.0,0.0
3009868,25/1/2023 14:56,2,2,2,1,110.0,110.0,0.0,0.0
3009869,25/1/2023 16:58,2,2,4,3,189.0,189.0,0.0,0.0
3009870,25/1/2023 17:03,2,2,3,3,185.0,185.0,0.0,0.0
3009871,25/1/2023 17:56,2,2,2,1,65.0,65.0,0.0,0.0
3009872,25/1/2023 19:47,2,1,1,1,418.0,418.0,0.0,0.0
3009873,26/1/2023 12:03,2,2,2,1,150.0,150.0,0.0,0.0
3009874,26/1/2023 12:10,2,2,2,1,150.0,150.0,0.0,0.0
3009875,26/1/2023 12:34,2,1,1,1,264.0,264.0,0.0,0.0
3009876,26/1/2023 12:44,2,1,1,2,254.0,300.0,0.0,46.0
3009877,26/1/2023 12:47,2,2,3,3,125.0,125.0,0.0,0.0
3009878,26/1/2023 12:57,2,1,1,1,691.0,691.0,0.0,0.0
3009879,26/1/2023 13:00,2,1,1,1,418.0,418.0,0.0,0.0
3009880,26/1/2023 13:06,2,1,1,1,1048.0,1048.0,0.0,0.0
3009881,26/1/2023 13:06,2,1,1,1,829.0,829.0,0.0,0.0
3009882,26/1/2023 13:07,2,2,4,3,204.0,204.0,0.0,0.0
3009883,26/1/2023 13:44,2,1,1,1,408.0,408.0,0.0,0.0
3009884,26/1/2023 13:57,2,1,1,2,224.0,500.0,0.0,276.0
3009885,26/1/2023 14:12,2,2,2,1,85.0,85.0,0.0,0.0
3009886,26/1/2023 15:13,2,2,4,3,285.0,285.0,0.0,0.0
3009887,26/1/2023 15:21,2,1,1,2,334.0,1000.0,0.0,666.0
3009888,26/1/2023 16:42,2,2,2,2,185.0,185.0,0.0,0.0
3009889,26/1/2023 16:43,2,2,2,2,160.0,200.0,0.0,40.0
3009890,26/1/2023 18:01,2,2,6,3,204.0,204.0,0.0,0.0
3009891,26/1/2023 18:06,2,1,1,1,164.0,164.0,0.0,0.0
3009892,26/1/2023 18:13,2,2,4,3,185.0,185.0,0.0,0.0
3009893,26/1/2023 18:32,2,2,4,3,244.0,244.0,0.0,0.0
3009894,26/1/2023 19:39,2,1,1,2,298.0,1000.0,0.0,702.0
3009895,26/1/2023 19:49,2,2,3,3,225.0,225.0,0.0,0.0
3009896,26/1/2023 20:06,2,1,1,2,191.0,500.0,0.0,309.0
3009897,26/1/2023 20:14,2,1,1,1,820.0,820.0,0.0,0.0
3009898,26/1/2023 20:18,2,2,6,3,100.0,100.0,0.0,0.0
3009899,26/1/2023 20:54,2,1,1,1,780.0,780.0,0.0,0.0
3009900,27/1/2023 11:07,2,2,3,3,85.0,85.0,0.0,0.0
3009901,27/1/2023 11:46,2,2,3,3,159.0,159.0,0.0,0.0
3009902,27/1/2023 11:47,2,2,3,3,105.0,105.0,0.0,0.0
3009903,27/1/2023 11:57,2,2,4,3,190.0,190.0,0.0,0.0
3009904,27/1/2023 12:46,2,2,4,3,430.0,430.0,0.0,0.0
3009905,27/1/2023 12:49,2,1,1,1,410.0,410.0,0.0,0.0
3009906,27/1/2023 12:50,2,1,1,2,619.0,1000.0,0.0,381.0
3009907,27/1/2023 12:59,2,1,1,1,297.0,297.0,0.0,0.0
3009908,27/1/2023 13:03,2,1,1,1,635.0,635.0,0.0,0.0
3009909,27/1/2023 13:05,2,1,1,1,1040.0,1040.0,0.0,0.0
3009910,27/1/2023 13:06,2,1,1,1,607.0,607.0,0.0,0.0
3009911,27/1/2023 13:07,2,1,1,1,395.0,395.0,0.0,0.0
3009912,27/1/2023 13:58,2,2,4,1,204.0,204.0,0.0,0.0
3009913,27/1/2023 14:02,2,2,2,1,75.0,75.0,0.0,0.0
3009914,27/1/2023 15:03,2,2,2,2,419.0,419.0,0.0,0.0
3009915,27/1/2023 16:49,2,2,4,3,100.0,100.0,0.0,0.0
3009916,27/1/2023 16:55,2,2,4,3,265.0,265.0,0.0,0.0
3009917,27/1/2023 17:34,2,2,6,3,210.0,210.0,0.0,0.0
3009918,27/1/2023 18:14,2,1,1,2,319.0,320.0,1.0,0.0
3009919,27/1/2023 18:50,2,2,3,3,175.0,175.0,0.0,0.0
3009920,27/1/2023 18:50,2,2,3,3,204.0,204.0,0.0,0.0
3009921,27/1/2023 19:24,2,2,3,3,160.0,160.0,0.0,0.0
3009922,27/1/2023 20:33,2,1,1,1,99.0,99.0,0.0,0.0
3009923,28/1/2023 10:54,2,2,4,3,205.0,205.0,0.0,0.0
3009924,28/1/2023 11:25,2,2,4,3,190.0,190.0,0.0,0.0
3009925,28/1/2023 11:33,2,2,2,1,200.0,200.0,0.0,0.0
3009926,28/1/2023 11:47,2,1,1,1,87.0,87.0,0.0,0.0
3009927,28/1/2023 11:50,2,2,2,3,100.0,100.0,0.0,0.0
3009928,28/1/2023 11:51,2,2,3,3,100.0,100.0,0.0,0.0
3009929,28/1/2023 12:09,2,2,3,3,629.0,629.0,0.0,0.0
3009930,28/1/2023 12:09,2,2,3,3,274.0,274.0,0.0,0.0
3009931,28/1/2023 12:46,2,2,4,3,195.0,195.0,0.0,0.0
3009932,28/1/2023 12:54,2,2,2,1,150.0,150.0,0.0,0.0
3009933,28/1/2023 13:10,2,1,1,1,364.0,364.0,0.0,0.0
3009934,28/1/2023 13:12,2,2,2,1,235.0,235.0,0.0,0.0
3009935,28/1/2023 13:15,2,2,7,3,175.0,175.0,0.0,0.0
3009936,28/1/2023 13:16,2,2,2,2,70.0,100.0,0.0,30.0
3009937,28/1/2023 14:33,2,2,2,1,450.0,450.0,0.0,0.0
3009938,28/1/2023 14:33,2,2,3,3,190.0,190.0,0.0,0.0
3009939,28/1/2023 14:33,2,2,2,1,22.0,22.0,0.0,0.0
3009940,28/1/2023 14:43,2,2,2,1,75.0,75.0,0.0,0.0
3009941,28/1/2023 14:54,2,2,2,1,75.0,75.0,0.0,0.0
3009942,28/1/2023 15:08,2,2,3,3,299.0,299.0,0.0,0.0
3009943,28/1/2023 15:55,2,1,1,1,410.0,410.0,0.0,0.0
3009944,28/1/2023 16:25,2,2,2,1,285.0,285.0,0.0,0.0
3009945,28/1/2023 16:55,2,1,1,2,383.0,1000.0,0.0,617.0
3009946,28/1/2023 17:04,2,2,2,2,75.0,100.0,0.0,25.0
3009947,28/1/2023 17:06,2,2,2,1,215.0,215.0,0.0,0.0
3009948,28/1/2023 17:09,2,2,4,3,314.0,314.0,0.0,0.0
3009949,28/1/2023 18:11,2,2,4,3,275.0,275.0,0.0,0.0
3009950,28/1/2023 18:18,2,2,2,2,75.0,100.0,0.0,25.0
3009951,28/1/2023 18:19,2,1,1,1,99.0,99.0,0.0,0.0
3009952,28/1/2023 19:09,2,2,2,1,140.0,140.0,0.0,0.0
3009953,28/1/2023 19:41,2,2,3,3,294.0,294.0,0.0,0.0
3009954,28/1/2023 20:02,2,2,2,1,300.0,300.0,0.0,0.0
3009955,28/1/2023 20:47,2,1,1,1,338.0,338.0,0.0,0.0
3009956,30/1/2023 12:10,2,1,1,1,75.0,75.0,0.0,0.0
3009957,30/1/2023 12:37,2,2,3,3,100.0,100.0,0.0,0.0
3009958,30/1/2023 12:45,2,1,1,2,335.0,1000.0,0.0,665.0
3009959,30/1/2023 12:49,2,1,1,1,1049.0,1049.0,0.0,0.0
3009960,30/1/2023 12:50,2,1,1,1,823.0,823.0,0.0,0.0
3009961,30/1/2023 12:52,2,1,1,1,251.0,251.0,0.0,0.0
3009962,30/1/2023 12:54,2,1,1,1,400.0,400.0,0.0,0.0
3009963,30/1/2023 13:06,2,1,1,2,152.0,1000.0,0.0,848.0
3009964,30/1/2023 13:08,2,1,1,1,152.0,152.0,0.0,0.0
3009965,30/1/2023 13:23,2,2,3,3,160.0,160.0,0.0,0.0
3009966,30/1/2023 15:21,2,2,3,3,105.0,105.0,0.0,0.0
3009967,30/1/2023 16:21,2,2,3,3,205.0,205.0,0.0,0.0
3009968,30/1/2023 17:05,2,2,2,1,425.0,425.0,0.0,0.0
3009970,30/1/2023 18:15,2,2,3,3,175.0,175.0,0.0,0.0
3009971,30/1/2023 18:17,2,2,3,3,418.0,418.0,0.0,0.0
3009972,30/1/2023 18:38,2,1,1,1,575.0,575.0,0.0,0.0
